orderNumber,item,dateIssued,dateChanged,orderStatus,orderTotalValue,approvedBy,supplierVendorCode,productSku,quantity,unitPrice,deliveryDate,still_to_be_delivered_qty,still_to_be_delivered_value,still_to_be_invoiced_qty,still_to_be_invoiced_value,contractReference,paymentTerms,requisitioner,costCenter
PO-a0a32edc64,1,2024-05-22 08:30:00,2024-06-11 08:30:00,Pending Approval,40075.56,Daniel Reynolds,SUP-4973df09,PROD-2b1f58,76,527.31,2024-07-02 08:30:00,76,40075.56,76,40075.56,,Net 60,Michael Cross,CC-117
PO-a0a32edc64,2,2024-05-22 08:30:00,2024-05-25 08:30:00,Partially Received,56302.29,Eric Stewart,SUP-4973df09,PROD-2f18bd,99,568.71,2024-07-09 08:30:00,97,55164.87,98,55733.58,,Net 90,Brandon Luna,CC-117
PO-a0a32edc64,3,2024-05-22 08:30:00,2024-05-23 08:30:00,Closed,20691.18,Nicole Boyer,SUP-4973df09,PROD-3ae91c,54,383.17,2024-07-07 08:30:00,0,0.0,35,13410.95,CTR-d5b2a2e5e6,Net 30,Brittany Gilbert,CC-117
PO-a0a32edc64,4,2024-05-22 08:30:00,2024-05-29 08:30:00,Closed,15328.25,Juan Bailey,SUP-4973df09,PROD-84fe5e,95,161.35,2024-06-29 08:30:00,0,0.0,44,7099.4,CTR-7a71a7db0f,Net 60,Theresa Valdez,CC-117
PO-a0a32edc64,5,2024-05-22 08:30:00,2024-06-05 08:30:00,Partially Received,15554.0,Joyce Robinson,SUP-4973df09,PROD-fee5a8,56,277.75,2024-06-30 08:30:00,34,9443.5,48,13332.0,CTR-ab8ef0bf05,Net 90,Willie Walters,CC-117
PO-f3cf844767,1,2025-09-14 16:42:21,2025-09-16 16:42:21,Issued,7732.5599999999995,Tiffany Delacruz,SUP-8a6fa90f,PROD-b5b045,58,133.32,2025-11-12 16:42:21,4,533.28,53,7065.96,,Net 30,Jill Bridges,CC-109
PO-f3cf844767,2,2025-09-14 16:42:21,2025-09-17 16:42:21,Cancelled,73705.94,Adam Olson,SUP-8a6fa90f,PROD-4682f0,77,957.22,2025-10-10 16:42:21,77,73705.94,77,73705.94,,Net 30,Donna Bryant,CC-109
PO-66fbc1d587,1,2024-07-13 03:54:16,2024-07-30 03:54:16,Closed,38381.74,Matthew Jones,SUP-c0ba57fc,PROD-ad764f,41,936.14,2024-07-31 03:54:16,0,0.0,24,22467.36,,Net 60,Christopher Sanchez,CC-136
PO-66fbc1d587,2,2024-07-13 03:54:16,2024-08-01 03:54:16,Issued,47591.159999999996,Christina Bates,SUP-c0ba57fc,PROD-82e98e,82,580.38,2024-08-18 03:54:16,39,22634.82,62,35983.56,,Net 90,Anthony Williams,CC-136
PO-66fbc1d587,3,2024-07-13 03:54:16,2024-08-09 03:54:16,Closed,2294.5,Kyle Smith,SUP-c0ba57fc,PROD-cc512e,10,229.45,2024-08-01 03:54:16,0,0.0,9,2065.0499999999997,,Net 30,Justin Wells,CC-136
PO-66fbc1d587,4,2024-07-13 03:54:16,2024-08-02 03:54:16,Rejected,3390.0,Andrew Potter,SUP-c0ba57fc,PROD-7099f0,24,141.25,2024-08-29 03:54:16,24,3390.0,24,3390.0,CTR-360498d117,Net 60,Nicholas Hill,CC-136
PO-9f2dd0b615,1,2024-05-04 03:33:20,2024-05-28 03:33:20,Pending Approval,60451.22,Rachel Bird,SUP-122f9bcf,PROD-ad9854,82,737.21,2024-06-19 03:33:20,82,60451.22,82,60451.22,,Net 30,Amy Kennedy,CC-140
PO-9f2dd0b615,2,2024-05-04 03:33:20,2024-05-22 03:33:20,Approved,60494.58,Michael Solomon,SUP-122f9bcf,PROD-383999,87,695.34,2024-05-11 03:33:20,87,60494.58,87,60494.58,,Net 90,Briana Ramirez,CC-140
PO-9f2dd0b615,3,2024-05-04 03:33:20,2024-05-09 03:33:20,Draft,9515.22,Stacie Hicks,SUP-122f9bcf,PROD-b5b045,66,144.17,2024-06-05 03:33:20,66,9515.22,66,9515.22,CTR-33d4fca66a,Net 60,Jenna Ross,CC-140
PO-9f2dd0b615,4,2024-05-04 03:33:20,2024-05-26 03:33:20,Partially Received,6345.54,Michelle Montgomery,SUP-122f9bcf,PROD-291e6e,27,235.02,2024-05-21 03:33:20,9,2115.1800000000003,13,3055.26,,Net 60,Brett Boyd,CC-140
PO-9f2dd0b615,5,2024-05-04 03:33:20,2024-05-10 03:33:20,Issued,8202.25,Frank Warner,SUP-122f9bcf,PROD-2b1f58,35,234.35,2024-06-14 03:33:20,4,937.4,17,3983.95,,Net 60,Kristi Griffin,CC-140
PO-4a4c14c2f5,1,2025-02-17 16:01:34,2025-03-13 16:01:34,Issued,56629.07,Lindsey Steele,SUP-4e740d5a,PROD-55cd75,67,845.21,2025-03-03 16:01:34,28,23665.88,46,38879.66,CTR-d4245dad2c,Net 30,Amy Cummings MD,CC-169
PO-4a4c14c2f5,2,2025-02-17 16:01:34,2025-02-25 16:01:34,Delivered,70149.9,Tanya Chang,SUP-4e740d5a,PROD-d4e5a4,93,754.3,2025-03-17 16:01:34,0,0.0,59,44503.7,,Net 60,Logan Taylor,CC-169
PO-4a4c14c2f5,3,2025-02-17 16:01:34,2025-03-18 16:01:34,Approved,46913.4,Melissa Allen,SUP-4e740d5a,PROD-2b1f58,90,521.26,2025-03-18 16:01:34,90,46913.4,90,46913.4,,Net 30,Seth Barrett,CC-169
PO-4a4c14c2f5,4,2025-02-17 16:01:34,2025-03-09 16:01:34,Rejected,385.29,Gregory Bennett,SUP-4e740d5a,PROD-8f6669,1,385.29,2025-04-10 16:01:34,1,385.29,1,385.29,,Net 90,Gregory Ayala,CC-169
PO-2bd23f1c04,1,2023-12-01 12:14:20,2023-12-26 12:14:20,Draft,26444.52,Allison Gonzalez,SUP-03de0a6a,PROD-725f6a,34,777.78,2023-12-25 12:14:20,34,26444.52,34,26444.52,,Net 60,Thomas Alvarado,CC-116
PO-2bd23f1c04,2,2023-12-01 12:14:20,2023-12-13 12:14:20,Draft,36369.9,Miss Dawn Salinas,SUP-03de0a6a,PROD-23047c,42,865.95,2024-01-11 12:14:20,42,36369.9,42,36369.9,,Net 30,Kenneth Smith,CC-116
PO-2bd23f1c04,3,2023-12-01 12:14:20,2023-12-09 12:14:20,Partially Received,53306.36,Wendy Murray,SUP-03de0a6a,PROD-887c83,62,859.78,2023-12-09 12:14:20,55,47287.9,56,48147.68,,Net 60,John Perry,CC-116
PO-2bd23f1c04,4,2023-12-01 12:14:20,2023-12-02 12:14:20,Issued,6847.259999999999,Shaun Lee,SUP-03de0a6a,PROD-6d7c4f,14,489.09,2024-01-08 12:14:20,9,4401.8099999999995,11,5379.99,,Net 30,Shirley Robertson,CC-116
PO-9796a09966,1,2025-06-21 16:13:27,2025-06-26 16:13:27,Closed,17472.0,Kristen Fox,SUP-b23233be,PROD-725f6a,26,672.0,2025-08-17 16:13:27,0,0.0,26,17472.0,,Net 30,Samuel Cole,CC-173
PO-9796a09966,2,2025-06-21 16:13:27,2025-07-13 16:13:27,Partially Received,24112.48,Keith Lopez,SUP-b23233be,PROD-f1b76f,56,430.58,2025-06-29 16:13:27,45,19376.1,53,22820.739999999998,,Net 60,William Moore,CC-173
PO-9796a09966,3,2025-06-21 16:13:27,2025-07-06 16:13:27,Closed,19217.36,Ashley Chan,SUP-b23233be,PROD-d4e5a4,76,252.86,2025-07-15 16:13:27,0,0.0,61,15424.460000000001,,Net 30,Pamela Smith,CC-173
PO-9796a09966,4,2025-06-21 16:13:27,2025-07-06 16:13:27,Pending Approval,80727.28,Robert Cruz,SUP-b23233be,PROD-143258,97,832.24,2025-07-19 16:13:27,97,80727.28,97,80727.28,,Net 60,Robert Johnson,CC-173
PO-fd326c2e33,1,2024-01-28 15:37:40,2024-02-25 15:37:40,Closed,73792.8,Jocelyn Newman,SUP-5c5542fb,PROD-941d6e,80,922.41,2024-02-24 15:37:40,0,0.0,75,69180.75,,Net 60,Donald Murphy,CC-119
PO-fd326c2e33,2,2024-01-28 15:37:40,2024-02-19 15:37:40,Closed,38360.92,Jose Greene MD,SUP-5c5542fb,PROD-b365e2,52,737.71,2024-02-12 15:37:40,0,0.0,12,8852.52,,Net 30,Kristin Nixon,CC-119
PO-fd326c2e33,3,2024-01-28 15:37:40,2024-02-15 15:37:40,Rejected,10707.84,Michael Cohen,SUP-5c5542fb,PROD-b75dad,78,137.28,2024-03-10 15:37:40,78,10707.84,78,10707.84,CTR-bdaa1634a8,Net 30,Lauren Hamilton,CC-119
PO-a88f97be6e,1,2025-05-30 04:49:54,2025-06-11 04:49:54,Closed,26224.109999999997,Sarah Lee,SUP-34c21a15,PROD-d214c9,99,264.89,2025-06-07 04:49:54,0,0.0,46,12184.939999999999,CTR-afc90622ab,Net 60,Tyler Montgomery,CC-125
PO-a88f97be6e,2,2025-05-30 04:49:54,2025-06-10 04:49:54,Draft,36010.219999999994,Christina Patrick,SUP-34c21a15,PROD-33940f,62,580.81,2025-07-01 04:49:54,62,36010.219999999994,62,36010.219999999994,CTR-0439022a68,Net 60,Rachel Stout,CC-125
PO-a88f97be6e,3,2025-05-30 04:49:54,2025-06-21 04:49:54,Draft,12661.739999999998,Alan Martinez,SUP-34c21a15,PROD-4682f0,91,139.14,2025-06-17 04:49:54,91,12661.739999999998,91,12661.739999999998,,Net 90,Heather Jones,CC-125
PO-a88f97be6e,4,2025-05-30 04:49:54,2025-06-27 04:49:54,Issued,8866.22,Emma Klein,SUP-34c21a15,PROD-e2f1cc,22,403.01,2025-07-11 04:49:54,10,4030.1,19,7657.19,,Net 90,Troy Webb,CC-125
PO-ec5a72d2b5,1,2025-01-20 16:38:16,2025-02-13 16:38:16,Issued,1976.58,John Eaton,SUP-03de0a6a,PROD-cc512e,6,329.43,2025-03-05 16:38:16,1,329.43,6,1976.58,,Net 90,Michael Palmer,CC-152
PO-ec5a72d2b5,2,2025-01-20 16:38:16,2025-02-08 16:38:16,Closed,38437.600000000006,Jamie Harrison,SUP-03de0a6a,PROD-46e754,40,960.94,2025-03-06 16:38:16,0,0.0,0,0.0,,Net 90,Anthony Alvarado,CC-152
PO-ec5a72d2b5,3,2025-01-20 16:38:16,2025-02-06 16:38:16,Issued,12871.8,Michelle Gonzales,SUP-03de0a6a,PROD-6141a9,30,429.06,2025-02-17 16:38:16,9,3861.54,9,3861.54,CTR-cf15b8a928,Net 90,Scott Collier,CC-152
PO-ec5a72d2b5,4,2025-01-20 16:38:16,2025-02-14 16:38:16,Closed,4536.84,Travis Mendoza,SUP-03de0a6a,PROD-2b1f58,77,58.92,2025-03-19 16:38:16,0,0.0,24,1414.08,,Net 30,Luke Holland,CC-152
PO-ec5a72d2b5,5,2025-01-20 16:38:16,2025-02-13 16:38:16,Closed,56865.119999999995,Elizabeth Frazier,SUP-03de0a6a,PROD-acfd80,78,729.04,2025-02-14 16:38:16,0,0.0,72,52490.88,,Net 30,Andrea Knapp,CC-152
PO-dc7313232c,1,2024-02-28 11:41:31,2024-03-02 11:41:31,Issued,41720.62,John Strickland,SUP-6485ce65,PROD-6c0b21,46,906.97,2024-04-28 11:41:31,11,9976.67,15,13604.550000000001,,Net 60,Annette Hayes,CC-117
PO-dc7313232c,2,2024-02-28 11:41:31,2024-03-05 11:41:31,Closed,25715.2,Tiffany Rivera,SUP-6485ce65,PROD-e34810,35,734.72,2024-03-12 11:41:31,0,0.0,4,2938.88,CTR-4c49775b1d,Net 30,Catherine Lee,CC-117
PO-dc7313232c,3,2024-02-28 11:41:31,2024-03-16 11:41:31,Closed,57627.92,Brian Burke,SUP-6485ce65,PROD-f7d314,61,944.72,2024-03-30 11:41:31,0,0.0,40,37788.8,,Net 90,Bobby Bailey,CC-117
PO-110ec96794,1,2024-10-15 11:12:47,2024-11-04 11:12:47,Closed,32707.079999999998,Rachel Hicks,SUP-24bdfd52,PROD-ad9854,63,519.16,2024-11-19 11:12:47,0,0.0,2,1038.32,,Net 90,Heather Yates,CC-163
PO-ce8ba433f9,1,2025-07-11 12:16:13,2025-08-07 12:16:13,Closed,11634.7,Taylor Clark,SUP-e91ab8b3,PROD-c245f9,22,528.85,2025-09-02 12:16:13,0,0.0,7,3701.9500000000003,,Net 60,Corey Bauer,CC-159
PO-ce8ba433f9,2,2025-07-11 12:16:13,2025-07-13 12:16:13,Closed,62917.24,Heather Moss,SUP-e91ab8b3,PROD-9fc5f6,73,861.88,2025-09-08 12:16:13,0,0.0,33,28442.04,CTR-00cf9ad5e5,Net 90,Cynthia Hernandez,CC-159
PO-ce8ba433f9,3,2025-07-11 12:16:13,2025-07-17 12:16:13,Issued,45259.88,James Weiss,SUP-e91ab8b3,PROD-4a8c21,74,611.62,2025-08-22 12:16:13,0,0.0,44,26911.28,CTR-b242c05f1a,Net 90,Jeffrey Foster,CC-159
PO-70637209c7,1,2024-08-27 07:55:55,2024-09-15 07:55:55,Closed,12320.64,Dr. Kelly Neal,SUP-c2a5676a,PROD-64f1eb,36,342.24,2024-09-14 07:55:55,0,0.0,17,5818.08,,Net 90,Alyssa Gonzalez,CC-106
PO-70637209c7,2,2024-08-27 07:55:55,2024-09-05 07:55:55,Partially Received,1500.88,Tracy Barnes,SUP-c2a5676a,PROD-cb1527,2,750.44,2024-10-04 07:55:55,0,0.0,0,0.0,CTR-96955b035c,Net 60,Chelsey Frederick,CC-106
PO-70637209c7,3,2024-08-27 07:55:55,2024-09-09 07:55:55,Delivered,56163.60999999999,Gregory Sullivan,SUP-c2a5676a,PROD-2b1f58,83,676.67,2024-09-03 07:55:55,0,0.0,72,48720.24,,Net 90,Andrea Smith,CC-106
PO-69d4b5eb7b,1,2024-06-06 14:43:25,2024-06-19 14:43:25,Closed,34157.299999999996,John Hamilton,SUP-f1e94c05,PROD-52e2c2,46,742.55,2024-07-17 14:43:25,0,0.0,2,1485.1,,Net 30,Olivia Harper,CC-111
PO-69d4b5eb7b,2,2024-06-06 14:43:25,2024-06-20 14:43:25,Closed,26965.62,Dr. Lisa Ellis,SUP-f1e94c05,PROD-84fe5e,99,272.38,2024-07-30 14:43:25,0,0.0,93,25331.34,CTR-96a2641d5f,Net 90,Anne Lopez,CC-111
PO-69d4b5eb7b,3,2024-06-06 14:43:25,2024-06-12 14:43:25,Delivered,2215.82,Julian Nichols,SUP-f1e94c05,PROD-e290bc,46,48.17,2024-08-02 14:43:25,0,0.0,19,915.23,,Net 90,Carolyn Hernandez,CC-111
PO-841844b43e,1,2024-01-27 07:07:07,2024-01-29 07:07:07,Pending Approval,25686.600000000002,Erica Carson,SUP-340ae111,PROD-ad764f,30,856.22,2024-02-17 07:07:07,30,25686.600000000002,30,25686.600000000002,,Net 30,Sheila Murillo,CC-130
PO-841844b43e,2,2024-01-27 07:07:07,2024-02-21 07:07:07,Closed,8459.880000000001,Jason Pennington,SUP-340ae111,PROD-9fc5f6,22,384.54,2024-02-04 07:07:07,0,0.0,13,4999.02,,Net 90,Mark Boyer,CC-130
PO-841844b43e,3,2024-01-27 07:07:07,2024-02-16 07:07:07,Closed,24563.48,Glen Miller,SUP-340ae111,PROD-25dd54,61,402.68,2024-03-01 07:07:07,0,0.0,2,805.36,CTR-7f1259a9a1,Net 60,Jennifer Gross,CC-130
PO-841844b43e,4,2024-01-27 07:07:07,2024-01-30 07:07:07,Approved,44155.36,Matthew Martinez,SUP-340ae111,PROD-ace40b,53,833.12,2024-03-15 07:07:07,53,44155.36,53,44155.36,,Net 90,Robert Best,CC-130
PO-841844b43e,5,2024-01-27 07:07:07,2024-02-02 07:07:07,Pending Approval,18040.68,Joseph Rodriguez,SUP-340ae111,PROD-f1b76f,21,859.08,2024-02-23 07:07:07,21,18040.68,21,18040.68,,Net 60,Mark Delgado,CC-130
PO-6c33d8451f,1,2024-03-31 17:14:16,2024-04-24 17:14:16,Closed,16241.999999999998,Michele Morales,SUP-7fbb8fe4,PROD-d4e5a4,25,649.68,2024-04-24 17:14:16,0,0.0,4,2598.72,,Net 30,Jennifer Hall,CC-134
PO-6c33d8451f,2,2024-03-31 17:14:16,2024-04-18 17:14:16,Closed,75453.31,Amy Martinez,SUP-7fbb8fe4,PROD-c245f9,89,847.79,2024-05-25 17:14:16,0,0.0,55,46628.45,,Net 60,Douglas Zimmerman,CC-134
PO-6c33d8451f,3,2024-03-31 17:14:16,2024-04-22 17:14:16,Delivered,408.59999999999997,Kathleen Davis,SUP-7fbb8fe4,PROD-1fc1b5,30,13.62,2024-05-20 17:14:16,0,0.0,10,136.2,CTR-6225bf50ae,Net 30,John Holloway,CC-134
PO-6c33d8451f,4,2024-03-31 17:14:16,2024-04-06 17:14:16,Issued,3950.05,Christina Jackson,SUP-7fbb8fe4,PROD-46e754,5,790.01,2024-04-19 17:14:16,3,2370.0299999999997,5,3950.05,CTR-a55cbce925,Net 30,Sarah Johnson MD,CC-134
PO-6c33d8451f,5,2024-03-31 17:14:16,2024-04-03 17:14:16,Closed,7080.0,Austin Smith,SUP-7fbb8fe4,PROD-be7df3,96,73.75,2024-05-02 17:14:16,0,0.0,25,1843.75,,Net 90,Becky Castillo,CC-134
PO-7070b79d26,1,2025-03-18 20:05:10,2025-04-12 20:05:10,Partially Received,39269.909999999996,Ashley Gonzalez,SUP-fbd94e2f,PROD-949d7b,47,835.53,2025-05-13 20:05:10,32,26736.96,34,28408.02,,Net 30,Susan Hawkins,CC-109
PO-7070b79d26,2,2025-03-18 20:05:10,2025-03-26 20:05:10,Delivered,32146.8,Tammy Ramirez,SUP-fbd94e2f,PROD-9fc5f6,89,361.2,2025-05-17 20:05:10,0,0.0,70,25284.0,,Net 60,Angela Gilbert,CC-109
PO-7070b79d26,3,2025-03-18 20:05:10,2025-04-02 20:05:10,Delivered,4204.72,Elizabeth Murillo,SUP-fbd94e2f,PROD-6d7c4f,8,525.59,2025-04-11 20:05:10,0,0.0,1,525.59,CTR-238dd1f2b1,Net 60,Ronald Garcia,CC-109
PO-b90c7b91b5,1,2024-05-29 19:05:07,2024-06-06 19:05:07,Partially Received,4952.64,John Roberts,SUP-8c24af93,PROD-ad9854,11,450.24,2024-06-24 19:05:07,9,4052.16,10,4502.4,,Net 30,Shirley Griffin,CC-166
PO-b90c7b91b5,2,2024-05-29 19:05:07,2024-06-07 19:05:07,Delivered,64384.32000000001,Sara Lara,SUP-8c24af93,PROD-e9b5b7,78,825.44,2024-07-07 19:05:07,0,0.0,35,28890.4,,Net 90,Kimberly Saunders,CC-166
PO-b90c7b91b5,3,2024-05-29 19:05:07,2024-06-06 19:05:07,Partially Received,21130.100000000002,Juan Holland,SUP-8c24af93,PROD-ad9854,23,918.7,2024-06-09 19:05:07,17,15617.900000000001,23,21130.100000000002,,Net 30,Ashley Cox,CC-166
PO-b90c7b91b5,4,2024-05-29 19:05:07,2024-06-03 19:05:07,Closed,16883.64,David Pierce,SUP-8c24af93,PROD-46e754,81,208.44,2024-07-14 19:05:07,0,0.0,79,16466.76,,Net 30,David Nelson,CC-166
PO-7653102333,1,2024-03-09 01:38:54,2024-03-29 01:38:54,Pending Approval,6108.8,Julie Martin,SUP-eaaca603,PROD-ad9854,20,305.44,2024-04-19 01:38:54,20,6108.8,20,6108.8,,Net 60,Beth Hull,CC-112
PO-21a6864703,1,2024-07-10 00:28:00,2024-07-24 00:28:00,Issued,12995.84,Michelle Martinez,SUP-6047ac25,PROD-ad9854,13,999.68,2024-08-12 00:28:00,8,7997.44,9,8997.119999999999,,Net 30,Tamara Grant,CC-126
PO-21a6864703,2,2024-07-10 00:28:00,2024-07-20 00:28:00,Delivered,29489.46,Jimmy Thompson,SUP-6047ac25,PROD-6d7c4f,33,893.62,2024-08-05 00:28:00,0,0.0,32,28595.84,,Net 60,Tina Wheeler,CC-126
PO-21a6864703,3,2024-07-10 00:28:00,2024-07-14 00:28:00,Closed,32543.280000000002,Christina Olson,SUP-6047ac25,PROD-dcb370,99,328.72,2024-09-05 00:28:00,0,0.0,47,15449.840000000002,CTR-9c615ba294,Net 60,Amy Smith,CC-126
PO-21a6864703,4,2024-07-10 00:28:00,2024-07-25 00:28:00,Closed,83064.95999999999,Ryan Pacheco,SUP-6047ac25,PROD-b5b045,88,943.92,2024-08-21 00:28:00,0,0.0,41,38700.72,CTR-1687ac1142,Net 30,Gregory Rodriguez,CC-126
PO-21a6864703,5,2024-07-10 00:28:00,2024-08-08 00:28:00,Issued,2737.7,Dana Thomas,SUP-6047ac25,PROD-d4e5a4,10,273.77,2024-08-19 00:28:00,5,1368.85,5,1368.85,,Net 30,Mr. Ruben Wilson II,CC-126
PO-beb430b6f6,1,2024-10-05 12:53:11,2024-10-07 12:53:11,Closed,1365.18,Joshua Taylor,SUP-78cb4845,PROD-4011d4,6,227.53,2024-11-22 12:53:11,0,0.0,6,1365.18,CTR-57d94142c3,Net 90,David Brown,CC-168
PO-beb430b6f6,2,2024-10-05 12:53:11,2024-10-22 12:53:11,Closed,17490.350000000002,Elizabeth Tanner,SUP-78cb4845,PROD-6d704a,67,261.05,2024-10-22 12:53:11,0,0.0,29,7570.450000000001,CTR-40ad7b5e60,Net 60,Dominique Gray,CC-168
PO-beb430b6f6,3,2024-10-05 12:53:11,2024-10-24 12:53:11,Delivered,59471.579999999994,Sarah Johnson,SUP-78cb4845,PROD-f1b76f,74,803.67,2024-10-16 12:53:11,0,0.0,44,35361.479999999996,,Net 60,Julie Parsons,CC-168
PO-793a072c5b,1,2025-07-29 20:25:32,2025-08-09 20:25:32,Closed,12936.32,Angela Romero,SUP-d31dcd2f,PROD-72bccd,17,760.96,2025-08-30 20:25:32,0,0.0,10,7609.6,,Net 30,Laura Fisher,CC-169
PO-793a072c5b,2,2025-07-29 20:25:32,2025-08-28 20:25:32,Closed,44636.600000000006,Lauren Young,SUP-d31dcd2f,PROD-84fe5e,53,842.2,2025-09-26 20:25:32,0,0.0,53,44636.600000000006,,Net 90,Gloria Valentine,CC-169
PO-793a072c5b,3,2025-07-29 20:25:32,2025-08-19 20:25:32,Closed,12918.1,Maria Brandt,SUP-d31dcd2f,PROD-ad9854,26,496.85,2025-09-21 20:25:32,0,0.0,25,12421.25,CTR-054f504b0a,Net 60,James Luna,CC-169
PO-793a072c5b,4,2025-07-29 20:25:32,2025-07-31 20:25:32,Closed,16060.749999999998,Logan Chen,SUP-d31dcd2f,PROD-55cd75,85,188.95,2025-09-24 20:25:32,0,0.0,17,3212.1499999999996,,Net 60,Tiffany Collins DDS,CC-169
PO-ef12c72e81,1,2024-01-04 19:43:24,2024-01-13 19:43:24,Closed,73324.8,Robert Hernandez,SUP-6047ac25,PROD-05b75b,95,771.84,2024-01-20 19:43:24,0,0.0,2,1543.68,CTR-27928391be,Net 60,Steven Perez,CC-116
PO-ef12c72e81,2,2024-01-04 19:43:24,2024-01-12 19:43:24,Approved,670.81,James Proctor,SUP-6047ac25,PROD-766c1c,49,13.69,2024-02-29 19:43:24,49,670.81,49,670.81,CTR-072ae76f44,Net 30,Robert Anderson,CC-116
PO-ef12c72e81,3,2024-01-04 19:43:24,2024-01-30 19:43:24,Closed,72278.05,Keith Martin,SUP-6047ac25,PROD-cc512e,85,850.33,2024-02-01 19:43:24,0,0.0,37,31462.210000000003,,Net 60,Sheri Preston,CC-116
PO-ef12c72e81,4,2024-01-04 19:43:24,2024-01-20 19:43:24,Approved,3873.72,Kayla Davila,SUP-6047ac25,PROD-52f2c3,38,101.94,2024-02-21 19:43:24,38,3873.72,38,3873.72,,Net 90,Suzanne Powell,CC-116
PO-ef12c72e81,5,2024-01-04 19:43:24,2024-01-15 19:43:24,Closed,21210.65,Nicole Hamilton,SUP-6047ac25,PROD-b5b045,83,255.55,2024-02-27 19:43:24,0,0.0,31,7922.05,CTR-56ebc0d9a7,Net 60,Melissa Porter,CC-116
PO-a6baa843e7,1,2024-05-18 21:24:55,2024-06-03 21:24:55,Closed,42727.439999999995,Kevin Robles,SUP-470b7c4e,PROD-58f4ab,58,736.68,2024-06-28 21:24:55,0,0.0,22,16206.96,,Net 90,Kendra Baker,CC-145
PO-a6baa843e7,2,2024-05-18 21:24:55,2024-05-24 21:24:55,Closed,63912.0,Julie Riggs,SUP-470b7c4e,PROD-ab0b6f,80,798.9,2024-06-17 21:24:55,0,0.0,55,43939.5,CTR-c611163271,Net 60,Todd Ramos,CC-145
PO-8847e7c51f,1,2025-05-10 11:28:15,2025-05-21 11:28:15,Delivered,11918.199999999999,Anna Thompson,SUP-d9ee32f7,PROD-e34810,70,170.26,2025-06-27 11:28:15,0,0.0,30,5107.799999999999,CTR-09f093cca0,Net 60,Sandra Joyce,CC-127
PO-8847e7c51f,2,2025-05-10 11:28:15,2025-06-08 11:28:15,Closed,10805.76,Christopher Jennings,SUP-d9ee32f7,PROD-d1bf56,24,450.24,2025-06-10 11:28:15,0,0.0,23,10355.52,CTR-5216ee4b25,Net 60,Joseph Taylor,CC-127
PO-8847e7c51f,3,2025-05-10 11:28:15,2025-06-04 11:28:15,Closed,10105.16,Roberto Mcgee,SUP-d9ee32f7,PROD-ab0b6f,13,777.32,2025-06-10 11:28:15,0,0.0,1,777.32,CTR-a034f0136f,Net 60,Daniel Ramsey,CC-127
PO-ab1f593b31,1,2025-04-25 05:14:07,2025-04-29 05:14:07,Closed,61039.68000000001,Jason Yang,SUP-3a2a0fab,PROD-7099f0,96,635.83,2025-05-20 05:14:07,0,0.0,84,53409.72,,Net 60,John Smith,CC-150
PO-ab1f593b31,2,2025-04-25 05:14:07,2025-05-20 05:14:07,Closed,19092.32,Duane Valdez,SUP-3a2a0fab,PROD-2883f8,52,367.16,2025-06-10 05:14:07,0,0.0,17,6241.72,,Net 90,Whitney Luna,CC-150
PO-ab1f593b31,3,2025-04-25 05:14:07,2025-04-26 05:14:07,Partially Received,25461.82,Robert Thompson,SUP-3a2a0fab,PROD-2bb54f,41,621.02,2025-06-07 05:14:07,18,11178.36,41,25461.82,,Net 90,Natasha Evans,CC-150
PO-ab1f593b31,4,2025-04-25 05:14:07,2025-05-02 05:14:07,Closed,2681.25,Christopher Simpson,SUP-3a2a0fab,PROD-cc512e,13,206.25,2025-06-16 05:14:07,0,0.0,8,1650.0,CTR-df78ab0d95,Net 30,Mariah Smith,CC-150
PO-3069e5f24e,1,2024-05-14 20:37:11,2024-05-29 20:37:11,Approved,29634.44,Joseph Camacho,SUP-6cb4883c,PROD-47adce,44,673.51,2024-06-06 20:37:11,44,29634.44,44,29634.44,CTR-d1580c16cc,Net 30,Anthony Mills,CC-116
PO-3069e5f24e,2,2024-05-14 20:37:11,2024-06-11 20:37:11,Cancelled,23132.4,Donald Wright,SUP-6cb4883c,PROD-cb1527,37,625.2,2024-06-26 20:37:11,37,23132.4,37,23132.4,,Net 90,Steven Branch,CC-116
PO-3069e5f24e,3,2024-05-14 20:37:11,2024-05-31 20:37:11,Rejected,37694.28,Willie Rodriguez,SUP-6cb4883c,PROD-4011d4,39,966.52,2024-06-14 20:37:11,39,37694.28,39,37694.28,,Net 60,Mary Randolph,CC-116
PO-190a53d936,1,2023-11-29 09:03:03,2023-12-19 09:03:03,Partially Received,61827.020000000004,Alicia Mendoza,SUP-fed7499e,PROD-05b75b,62,997.21,2024-01-18 09:03:03,19,18946.99,48,47866.08,CTR-c4537c7148,Net 90,Brooke Goodman,CC-121
PO-190a53d936,2,2023-11-29 09:03:03,2023-11-30 09:03:03,Draft,47146.979999999996,Rose Escobar,SUP-fed7499e,PROD-4dd329,57,827.14,2023-12-10 09:03:03,57,47146.979999999996,57,47146.979999999996,,Net 60,Justin Rhodes,CC-121
PO-74246e2488,1,2024-08-10 09:54:37,2024-08-21 09:54:37,Issued,49891.53,Alexander Hall,SUP-35e2be79,PROD-8f6669,57,875.29,2024-08-19 09:54:37,22,19256.379999999997,38,33261.02,CTR-05c4dea0cd,Net 30,Diana Fletcher,CC-133
